pnl
-5.62095928
1.40713716
2.55725431
1.66113591
4.06859732
32.43085480
7.79265022
6.45018864
4.67183447
-12.91031170
-8.89341736
-6.58824396
-2.13783932
0.02208345
-4.57016945
25.19396019
-36.21662521
-47.58087158
20.36725044
-17.48350143
1.78612196
-10.09935570
-8.78668976
-6.81038857
-3.77308035
32.86915588
-10.48424339
9.72529411
-59.75148010
10.75820160
-5.86570406
13.41474342
-6.54974842
-18.50747108
-15.92396164
4.63661385
1.99934781
-9.55882549
-55.39983749
1.17860603
31.86695480
44.00012589
-17.54984283
-12.79890156
4.49408436
-89.91157532
17.58857918
-49.88705826
