pnl
-25.60967255
0.71001846
2.94100547
-0.33866733
4.58180141
34.31507492
11.79377937
9.76567173
17.80220604
-11.82037067
-18.64978409
-10.82960224
-11.06111431
-0.50744665
-10.21586990
37.93349838
-25.93955994
-18.60769272
24.40500832
-9.65469170
0.76656282
-10.22592926
-10.54159832
-4.11187792
-1.73302317
8.17104816
-7.18962669
9.18181229
-43.47185898
-7.98843288
-1.76566589
37.74519348
-6.47335815
-6.11122799
-39.04509735
23.40420723
2.01117516
-4.41190147
-107.10677338
-2.00872731
29.70095444
21.41928673
-66.08165741
-13.07650948
3.63515282
-60.11573792
65.80600739
-37.82273483
