bin_lo,bin_hi,h,acc,mcc,auc,brier,ece,pos_rate,n
0.8649901747703552,1.7949975728988647,6,0.5160230073952342,0.03183049656804194,0.527996542969805,0.279678822194788,0.14592008628165415,0.5028759244042728,1217
0.8649901747703552,1.7949975728988647,7,nan,nan,nan,nan,nan,nan,0
0.8649901747703552,1.7949975728988647,24,0.5510835913312694,0.036575948895292865,0.5301318267419962,0.33581245795447945,0.295358422001818,0.5479876160990712,969
1.7949975728988647,inf,1,0.4884210526315789,0.00829364878088956,0.5106930030130565,0.35084602889975447,0.28357457529949515,0.45789473684210524,950
1.7949975728988647,inf,2,0.5067729083665339,0.013522566186921318,0.5110433635395814,0.3070876305408649,0.2017079159023752,0.47330677290836654,1255
1.7949975728988647,inf,3,0.47357440890125174,-0.001511454540871553,0.5074893003031987,0.371163359441594,0.31941751666335966,0.45549374130737136,1438
1.7949975728988647,inf,4,0.5117759388924252,0.024972659322228575,0.5313688922044013,0.3011294576430003,0.20422045574455333,0.4875875238701464,1571
1.7949975728988647,inf,5,0.4997094712376525,0.012811198688107301,0.5299353888160474,0.308935738503606,0.22517292884669285,0.4851830331202789,1721
1.7949975728988647,inf,6,0.5056053811659192,0.019434075155022785,0.5208310545340248,0.30111806163403926,0.19759496049579617,0.4904708520179372,1784
1.7949975728988647,inf,7,nan,nan,nan,nan,nan,nan,0
1.7949975728988647,inf,24,0.5433070866141733,0.04944569449577163,0.5440435396089498,0.337336171341994,0.28484090250425453,0.5359251968503937,2032
