bin_lo,bin_hi,h,acc,mcc,auc,brier,ece,pos_rate,n
0.0,0.17500202357769012,1,0.48194444444444445,-0.035904065739643005,0.4859611272780604,0.2732242500173,0.1312141652529438,0.49027777777777776,1440
0.0,0.17500202357769012,2,0.506318449873631,-0.012172455705175866,0.4620829924552313,0.3199674230143634,0.23819038386142044,0.4877843302443134,1187
0.0,0.17500202357769012,3,0.5004686035613871,-0.024335793769181834,0.4715980617619962,0.2928857515752336,0.17532299148947025,0.4854732895970009,1067
0.0,0.17500202357769012,4,0.5025484199796126,0.04523896586197332,0.48488819007686934,0.31655089522139296,0.2380420889375042,0.5137614678899083,981
0.0,0.17500202357769012,5,0.4946004319654428,-0.05107554576496659,0.4695651361664168,0.3051855520470103,0.23069204543727262,0.48272138228941686,926
0.0,0.17500202357769012,6,0.4862700228832952,-0.05005732346942979,0.48098486753856473,0.28658808663859625,0.17018215143008825,0.4874141876430206,874
0.0,0.17500202357769012,7,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,8,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,9,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,10,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,11,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,12,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,13,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,14,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,15,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,16,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,17,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,18,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,19,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,20,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,21,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,22,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,23,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,24,0.4898989898989899,-0.024283738501628533,0.49508865926776374,0.2659913664489099,0.11450507514404529,0.5075757575757576,396
0.17500202357769012,0.4299929440021515,1,0.5067064083457526,0.01841650669201248,0.5168969479929446,0.2739666447230135,0.12654186565367903,0.47391952309985097,1342
0.17500202357769012,0.4299929440021515,2,0.4970513900589722,-0.007789155643686559,0.4965137604260707,0.3160625673543613,0.23671172493982437,0.5004212299915753,1187
0.17500202357769012,0.4299929440021515,3,0.4991166077738516,-0.01502152145077191,0.4769746293080834,0.29451553864766566,0.17510265959657123,0.48939929328621906,1132
0.17500202357769012,0.4299929440021515,4,0.4807692307692308,-0.00411049547096353,0.48266005249810917,0.3229756318416947,0.24422924388200049,0.525,1040
0.17500202357769012,0.4299929440021515,5,0.47878787878787876,-0.01960806860883831,0.4982460013737612,0.31267061049612255,0.23353775202324892,0.5212121212121212,990
0.17500202357769012,0.4299929440021515,6,0.486,-0.012760078784151719,0.5026153895448501,0.29212548342625666,0.18070564029365777,0.518,1000
0.17500202357769012,0.4299929440021515,7,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,8,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,9,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,10,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,11,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,12,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,13,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,14,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,15,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,16,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,17,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,18,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,19,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,20,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,21,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,22,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,23,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,24,0.46842105263157896,-0.06496191392930249,0.44903411679245514,0.27948118889372636,0.1371541847262466,0.5035087719298246,570
0.4299929440021515,0.8649901747703552,1,0.5309060118543607,0.08745282339558429,0.5243183918669131,0.28245527406339654,0.15389170403971597,0.45808636748518206,1181
0.4299929440021515,0.8649901747703552,2,0.49751655629139074,-0.025250630206184035,0.5074515934397454,0.30405189988951015,0.21393806539130528,0.48841059602649006,1208
0.4299929440021515,0.8649901747703552,3,0.48770144189991516,-0.026757158165103698,0.48504494860549974,0.29629944907524497,0.18660933793260953,0.49872773536895676,1179
0.4299929440021515,0.8649901747703552,4,0.4928027095681626,-0.008160841966975177,0.49419161642295356,0.3124570409261382,0.2204457628181887,0.506350550381033,1181
0.4299929440021515,0.8649901747703552,5,0.48105726872246696,-0.037054142647958095,0.480111801242236,0.3112994933878933,0.22258080244064332,0.5066079295154186,1135
