sweep_value,eps_mean,flat_rate_mean,move_rate_mean,dir_acc_mean,dir_mcc_mean,dir_auc_mean,dir_brier_mean,dir_ece_mean,chance_acc_mean,dirscore_wACC,dirscore_wMCC,dirscore_wAUC
0.05,8.147432327270508,0.8833643198013306,0.11663571000099182,0.49891239404678345,-0.008159914053976536,0.4958246052265167,0.2975589632987976,0.18719054758548737,0.5205782651901245,0.49533912539482117,-0.009596677497029305,0.4933815002441406
0.1,16.294864654541016,0.9347862005233765,0.06521376967430115,0.4874563217163086,-0.033861931413412094,0.47971242666244507,0.3055817782878876,0.2082531750202179,0.5143600702285767,0.4835895597934723,-0.03722023218870163,0.47904980182647705
0.2,32.58972930908203,0.9637417793273926,0.03625824302434921,0.47702494263648987,-0.055544376373291016,0.462737500667572,0.31289175152778625,0.23093239963054657,0.5183650851249695,0.4727190434932709,-0.05396008864045143,0.4642808735370636
0.33,53.7730598449707,0.9768503308296204,0.023149708285927773,0.4804812967777252,-0.046815481036901474,0.4718508720397949,0.30809417366981506,0.23043759167194366,0.5240575671195984,0.47317445278167725,-0.052156150341033936,0.4671348035335541
