sweep_value,eps_mean,flat_rate_mean,move_rate_mean,dir_acc_mean,dir_mcc_mean,dir_auc_mean,dir_brier_mean,dir_ece_mean,chance_acc_mean,dirscore_wACC,dirscore_wMCC,dirscore_wAUC
0.0,0.0,0.45048195123672485,0.5495180487632751,0.5026871562004089,0.0017973978538066149,0.5009781122207642,0.2959868609905243,0.18117845058441162,0.5139976739883423,0.5018858313560486,0.001324553624726832,0.49931883811950684
0.1,0.02636137045919895,0.49591630697250366,0.5040836334228516,0.5033661723136902,0.0032848366536200047,0.502143144607544,0.29625892639160156,0.18124493956565857,0.5153018832206726,0.5026776194572449,0.003212263574823737,0.5007826685905457
0.2,0.056498248130083084,0.543118417263031,0.456881582736969,0.5054187774658203,0.007580290082842112,0.5055053234100342,0.2957878112792969,0.18017546832561493,0.5158883929252625,0.5040281414985657,0.0068289004266262054,0.5039215087890625
0.33,0.10537271946668625,0.6062101125717163,0.39378994703292847,0.5083132982254028,0.013021387159824371,0.5087993741035461,0.29552534222602844,0.17947976291179657,0.5163240432739258,0.5064967274665833,0.012446649372577667,0.5069599747657776
0.5,0.19460554420948029,0.6932075619697571,0.3067924380302429,0.5109854340553284,0.018981900066137314,0.5133234262466431,0.2955451011657715,0.1790352612733841,0.5158920884132385,0.5083528161048889,0.017296183854341507,0.5107653737068176
