sweep_value,eps_mean,flat_rate_mean,move_rate_mean,dir_acc_mean,dir_mcc_mean,dir_auc_mean,dir_brier_mean,dir_ece_mean,chance_acc_mean,dirscore_wACC,dirscore_wMCC,dirscore_wAUC
0.5,81.47433471679688,0.9845632314682007,0.015436718240380287,0.4731079936027527,-0.05836734175682068,0.4607568383216858,0.3143000602722168,0.24289201200008392,0.5281057357788086,0.47238701581954956,-0.04899006709456444,0.4696877598762512
1.0,162.94866943359375,0.9933586120605469,0.006641348358243704,0.4730979800224304,-0.04847940430045128,0.471628874540329,0.3087359070777893,0.25876718759536743,0.536662220954895,0.46563494205474854,-0.06136739253997803,0.48212698101997375
1.5,244.42298889160156,0.9963369369506836,0.003663045587018132,0.45682743191719055,-0.15551532804965973,0.4761122167110443,0.30402013659477234,0.30749374628067017,0.5671214461326599,0.4453757107257843,-0.09973835200071335,0.48819977045059204
2.0,325.8973388671875,0.9977761507034302,0.002223817864432931,0.43884211778640747,-0.1736287921667099,0.4706713855266571,0.30260998010635376,0.350530207157135,0.5328813791275024,0.4391867518424988,-0.12937746942043304,0.4982655942440033
