sweep_value,eps_mean,flat_rate_mean,move_rate_mean,dir_acc_mean,dir_mcc_mean,dir_auc_mean,dir_brier_mean,dir_ece_mean,chance_acc_mean,dirscore_wACC,dirscore_wMCC,dirscore_wAUC
0.0,0.0,0.05424528568983078,0.9457547068595886,0.5586861371994019,0.12664783000946045,0.5642085075378418,0.262195348739624,0.16458992660045624,0.527760922908783,0.5151580572128296,0.038115378469228745,0.5185045599937439
0.1,0.009637318551540375,0.11015510559082031,0.8898448944091797,0.5577976703643799,0.12625277042388916,0.5640984773635864,0.2631545066833496,0.16625532507896423,0.5292331576347351,0.5141699910163879,0.037823230028152466,0.5183810591697693
0.2,0.020673705264925957,0.16717347502708435,0.832826554775238,0.5572153329849243,0.1253463178873062,0.5644108057022095,0.2638164162635803,0.16775809228420258,0.5301371812820435,0.5134813189506531,0.03700527176260948,0.5188907980918884
0.33,0.03839661553502083,0.24151551723480225,0.7584844827651978,0.5570824146270752,0.1261429786682129,0.5646801590919495,0.26497334241867065,0.17018449306488037,0.5316567420959473,0.5133930444717407,0.03842291980981827,0.5193296670913696
0.5,0.0715852826833725,0.3445850908756256,0.6554149389266968,0.5586873888969421,0.12904560565948486,0.5666935443878174,0.2660346031188965,0.1715547740459442,0.5323350429534912,0.5148839950561523,0.041263919323682785,0.5209935903549194
