run_name,config,checkpoint,forecast_mae,forecast_pinball,forecast_coverage90,forecast_width90,aci_mae,aci_coverage90,aci_width90,dir_wMCC,dir_wAUC,dir_acc_mean,dir_mcc_mean,dir_auc_mean,dir_tp_sum,dir_tn_sum,dir_fp_sum,dir_fn_sum,bin_max_acc,bin_max_mcc,bin_max_auc,boot_h1_acc,boot_h1_acc_lo,boot_h1_acc_hi,boot_h1_mcc,boot_h1_mcc_lo,boot_h1_mcc_hi,boot_h24_acc,boot_h24_acc_lo,boot_h24_acc_hi,boot_h24_mcc,boot_h24_mcc_lo,boot_h24_mcc_hi
mag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_mag.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag.pt,0.04423108696937561,0.015127035789191723,0.9310543499135778,0.20202036201953888,0.04423108696937561,0.7962358593940735,0.16595031321048737,-0.0860760286450386,0.41153523325920105,0.4664859175682068,-0.09480898827314377,0.41652464866638184,14736,13959,19283,13385,0.5171611943075063,0.03398203726798562,0.505830713700188,0.5377314814814815,0.5277348756790161,0.5505439043045044,0.03333893924605326,0.012280871160328388,0.05696104094386101,0.462548492987168,0.4606257975101471,0.4854656159877777,0.028614005796346632,-0.009084327146410942,0.043180327862501144
pcgrad_mag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_mag_pcgrad.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag_pcgrad.pt,0.032625749707221985,0.010927937924861908,0.8855386979066641,0.11953117698431015,0.032625749707221985,0.7966199517250061,0.11124919354915619,0.5143616795539856,0.8666322827339172,0.736815333366394,0.4787067770957947,0.836820662021637,16503,29271,3971,11618,0.526462654636778,0.04812764131899892,0.5330411726482807,0.4976851851851852,0.48245885968208313,0.5072548389434814,-0.012022024976530314,-0.047460511326789856,-1.4837597518635448e-05,0.5162638018501939,0.5001353621482849,0.5254749655723572,0.04585978501851475,0.012759440578520298,0.06489381194114685
pcgrad_nomag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_pcgrad_nomag.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_pcgrad_nomag.pt,0.04423108696937561,0.015127035789191723,0.9310543499135778,0.20202036201953888,0.04423108696937561,0.7962358593940735,0.16595031321048737,-0.0860760286450386,0.41153523325920105,0.4664859175682068,-0.09480898827314377,0.41652464866638184,14736,13959,19283,13385,0.5171611943075063,0.03398203726798562,0.505830713700188,0.5377314814814815,0.5277348756790161,0.5505439043045044,0.03333893924605326,0.012280871160328388,0.05696104094386101,0.462548492987168,0.4606257975101471,0.4854656159877777,0.028614005796346632,-0.009084327146410942,0.043180327862501144
gradnorm_mag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_mag_gradnorm.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag_gradnorm.pt,0.04423108696937561,0.015127035789191723,0.9310543499135778,0.20202036201953888,0.04423108696937561,0.7962358593940735,0.16595031321048737,-0.0860760286450386,0.41153523325920105,0.4664859175682068,-0.09480898827314377,0.41652464866638184,14736,13959,19283,13385,0.5171611943075063,0.03398203726798562,0.505830713700188,0.5377314814814815,0.5277348756790161,0.5505439043045044,0.03333893924605326,0.012280871160328388,0.05696104094386101,0.462548492987168,0.4606257975101471,0.4854656159877777,0.028614005796346632,-0.009084327146410942,0.043180327862501144
detach,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_detach.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_detach.pt,0.020971793681383133,0.007374915294349194,0.8998189250733902,0.08767122030258179,0.020971793681383133,0.791832447052002,0.07664068788290024,0.23201347887516022,0.7674753665924072,0.6128157377243042,0.2175961136817932,0.752831757068634,11080,26829,6413,17041,0.5070226025486001,0.025123927073327272,0.5289292610061815,0.4849537037037037,0.4771054685115814,0.501831591129303,0.004252353276448242,-0.008342545479536057,0.04011800140142441,0.5452103849597135,0.5225907564163208,0.5477223992347717,0.041582156245188365,0.015576810576021671,0.06953918188810349
