pnl
-2.79813204
0.14294548
1.20900769
-0.20299660
0.87789855
1.75390103
-0.12406079
0.50143130
1.24169312
-0.29994703
0.26089335
-0.16058824
-0.23969879
0.20377939
-0.24265550
0.84034095
-0.16612184
0.58019128
-0.05706847
0.69181662
-0.62032053
-0.14613740
0.23205549
0.36021445
0.32593792
-1.18048647
-0.08934886
-0.27522888
2.40013768
1.71095007
0.68840263
-0.59585358
0.05407320
0.92957393
0.21154641
-2.06538431
-0.08310004
0.15564932
3.11483373
0.93655262
-0.66699741
-2.85810923
3.02271589
0.70619162
0.33435420
5.34747459
-1.91184159
2.60945501
