pnl
-9.18478495
-0.13757446
2.09981675
0.30391819
1.28230456
4.28555310
0.69676260
0.95804884
0.59532926
-0.57932494
-0.13284038
-0.26847387
-0.19828951
0.36933945
-0.30177788
0.11856053
-0.18369143
0.41020272
0.06571502
0.44750422
-0.80748163
0.86610333
0.39261941
0.77893045
0.48298508
-4.25142647
0.69630656
-1.07874707
8.84398984
5.59339941
0.89336035
-3.80566674
0.39307852
4.12633113
3.59730627
-8.78499476
-0.88336385
-0.62340499
13.05232602
3.86380104
-1.94323147
-10.07202431
8.38645323
1.15274935
-0.59602157
12.95090955
-4.54326424
6.38529254
