pnl
-2.74924725
0.13089117
1.21566619
-0.22368640
0.85996974
1.76273420
-0.12377418
0.50305657
1.24841126
-0.29714868
0.25587090
-0.15550480
-0.23261352
0.19485947
-0.26348467
0.87592815
-0.21489684
0.56614718
-0.05746479
0.69703513
-0.61688828
-0.14686689
0.23635693
0.34148312
0.30581492
-1.16093524
-0.11279038
-0.28621776
2.39150662
1.71579878
0.68357410
-0.57886216
0.04618199
0.91218362
0.19877635
-2.06340723
-0.08533703
0.19773072
3.09570808
0.94850290
-0.64981521
-2.78434026
2.96028089
0.72973988
0.34001912
5.35330404
-1.95305411
2.59905007
