run_name,config,checkpoint_best,checkpoint_last,best_epoch,last_epoch,preds_hash_best,preds_hash_last,best_mae,best_pinball_q10,best_pinball_q50,best_pinball_q90,best_coverage90,best_width90,best_aci_coverage90,best_aci_width90,best_dir_wMCC,best_dir_wAUC,best_dir_acc_mean,best_dir_mcc_mean,best_dir_auc_mean,best_boot_h1_acc,best_boot_h1_mcc,best_boot_h24_acc,best_boot_h24_mcc,last_mae,last_pinball_q10,last_pinball_q50,last_pinball_q90,last_coverage90,last_width90,last_aci_coverage90,last_aci_width90,last_dir_wMCC,last_dir_wAUC,last_dir_acc_mean,last_dir_mcc_mean,last_dir_auc_mean,last_boot_h1_acc,last_boot_h1_mcc,last_boot_h24_acc,last_boot_h24_mcc
mag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_mag_mtlshort.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag_mtlshort_best.pt,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag_mtlshort_last.pt,6,7,e6cd2153831af52994d3f544e11b3eae3585f49882158e43a0570136e5f3c0e1,815628e80eebf3a7d67663978551641a6b6ff3659174e3fac241ba35160e04fc,0.04775889217853546,0.0234543289989233,0.02387944981455803,0.008763637393712997,0.7011440643090345,0.0971396341919899,0.7945485711097717,0.10983281582593918,0.538480281829834,0.8744454979896545,0.7507192492485046,0.5057754516601562,0.8456150889396667,0.4787037037037037,-0.009035054834918512,0.5478961504028648,0.05171333616559957,0.032760005444288254,0.008727624081075191,0.016380004584789276,0.008498361334204674,0.7815577930807429,0.13143016397953033,0.7887733578681946,0.12858933210372925,0.5341659188270569,0.8658345341682434,0.7491284012794495,0.5008351802825928,0.8353002667427063,0.5412037037037037,0.04741537163857935,0.4673231871083259,0.012681937208967282
pcgrad_nomag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_pcgrad_nomag_mtlshort.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_pcgrad_nomag_mtlshort_best.pt,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_pcgrad_nomag_mtlshort_last.pt,2,5,f675f6db272665d81b2fe83b563bc428b8b5881265ca46adb9c094c8a597e1ba,8d4ad3e24391405de6f000bf877782a34f1ce435c8d9f639adfb7d4de4240a35,0.051583170890808105,0.009568147361278534,0.025791585445404053,0.023428454995155334,0.797964278855387,0.09607864916324615,0.7970040440559387,0.11145048588514328,0.5079514384269714,0.8632140159606934,0.7407926321029663,0.4795823097229004,0.8355211019515991,0.5266203703703703,0.006479869492836149,0.4834377797672337,0.04575021158848676,0.053344156593084335,0.010690903291106224,0.026672082021832466,0.02009495161473751,0.7621059562676616,0.12126173824071884,0.7874701619148254,0.17046214640140533,0.5331956744194031,0.8688046932220459,0.7514520883560181,0.5019090175628662,0.841702938079834,0.48564814814814816,-0.015407313830952483,0.4774694121157863,0.033727091172012176
gradnorm_mag,configs/ablations/yahoo_big_lsq_smin_0_p3_dirhead_mag_gradnorm_mtlshort.yaml,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag_gradnorm_mtlshort_best.pt,artifacts/yahoo_big_lsq_smin_0_p3_dirhead_mag_gradnorm_mtlshort_last.pt,2,5,143f341ccf25660ae9c12c89e3b4bc5b155c43fbf0bcae4d4dc837a2a0254c3e,ac182d5b7bc101015756a1e4e6096e58f2812f79cbdf05f8aa09dbca744bde09,0.056664351373910904,0.011210326105356216,0.028332175686955452,0.01090975571423769,0.6779335509890532,0.14531965553760529,0.7936843037605286,0.17991824448108673,0.5137837529182434,0.8641731142997742,0.7438991069793701,0.48486611247062683,0.8378114700317383,0.46967592592592594,-0.010381721964789023,0.5514771709937332,0.06396386118380425,0.09980960935354233,0.02145080454647541,0.049904800951480865,0.022845381870865822,0.9518779664737029,0.41447967290878296,0.7972784042358398,0.2868187725543976,0.5408274531364441,0.8749457597732544,0.7567371726036072,0.5119307041168213,0.8490140438079834,0.47314814814814815,-0.028361887762138206,0.5299910474485229,0.026115738266756738
